,AllCCS ID,Name,smiles,Formula,Adduct,m/z,CCS,Input
5041,AllCCS00607625,2-thiazol-4-yl-3H-benzimidazol-5-ol,C1=CC2=C(C=C1O)NC(=N2)C3=CSC=N3,C10H7N3OS,[M+Na]+,240.0203,156.7,2-thiazol-4-yl-3H-benzimidazol-5-ol
5042,AllCCS00634707,Humulone,CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,C21H30O5,[M-H]-,361.202,187.9,Humulone
5043,AllCCS00645489,Deoxycholate,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,C24H40O4,[M+Na]+,415.282,212.2,Deoxycholate
5044,AllCCS00645489,Deoxycholate,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,C24H40O4,[M-H]-,391.2854,207.0,Deoxycholate
5045,AllCCS00647269,"8,9-EET",CCCCCC=CCC=CCC1C(O1)CC=CCCCC(=O)O,C20H32O3,[2M+Na-2H]-,661.4449,258.2,"8,9-EET"
5046,AllCCS00650725,"4-(3-hydroxy-7,12-diketo-10,13-dimethyl-2,3,4,5,6,8,9,11,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)valeric acid",CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(C4)O)C)C,C24H36O5,[M+Na]+,427.2456,188.0,"4-(3-hydroxy-7,12-diketo-10,13-dimethyl-2,3,4,5,6,8,9,11,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)valeric acid"
5047,AllCCS00650725,"4-(3-hydroxy-7,12-diketo-10,13-dimethyl-2,3,4,5,6,8,9,11,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)valeric acid",CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(C4)O)C)C,C24H36O5,[M-H]-,403.249,213.5,"4-(3-hydroxy-7,12-diketo-10,13-dimethyl-2,3,4,5,6,8,9,11,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)valeric acid"
5048,AllCCS00667535,Tramadol,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,C16H25NO2,[M+H]+,264.1958,161.1,Tramadol
5049,AllCCS00671311,LTD4,CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SCC(C(=O)NCC(=O)O)N,C25H40N2O6S,[M-H]-,495.2534,221.0,LTD4
5050,AllCCS00680232,"eicosa-8,11,14,17-tetraenoic acid",CCC=CCC=CCC=CCC=CCCCCCCC(=O)O,C20H32O2,[M+H]+,305.2475,178.9,"eicosa-8,11,14,17-tetraenoic acid"
5051,AllCCS00680232,"eicosa-8,11,14,17-tetraenoic acid",CCC=CCC=CCC=CCC=CCCCCCCC(=O)O,C20H32O2,[M+Na]+,327.2295,181.2,"eicosa-8,11,14,17-tetraenoic acid"
5052,AllCCS00680232,"eicosa-8,11,14,17-tetraenoic acid",CCC=CCC=CCC=CCC=CCCCCCCC(=O)O,C20H32O2,[M-H]-,303.2329,187.3,"eicosa-8,11,14,17-tetraenoic acid"
5053,AllCCS00690905,"9,10-DHOA",CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O,C18H34O4,[2M-H]-,627.4841,252.0,"9,10-DHOA"
5054,AllCCS00690905,"9,10-DHOA",CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O,C18H34O4,[M+CH3COONa-H]-,395.2415,194.2,"9,10-DHOA"
5055,AllCCS00690905,"9,10-DHOA",CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O,C18H34O4,[2M+Na-2H]-,649.466,252.7,"9,10-DHOA"
5056,AllCCS00693214,Lontermin,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C,C16H22N2O3,[M+H]+,291.1703,169.6,Lontermin
5057,AllCCS00698536,"1,2-dichloro-4-(2,5-dichlorophenyl)benzene",C1=CC(=C(C=C1C2=C(C=CC(=C2)Cl)Cl)Cl)Cl,C12H6Cl4,[M-Cl+O]-,270.9489,155.6,"1,2-dichloro-4-(2,5-dichlorophenyl)benzene"
5058,AllCCS00699893,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propionic acid",CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,C16H12NO5Cl,[M+H]+,334.0477,179.7,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propionic acid"
5059,AllCCS00699893,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propionic acid",CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,C16H12NO5Cl,[M+Na]+,356.0297,178.0,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propionic acid"
5060,AllCCS00699893,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propionic acid",CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,C16H12NO5Cl,[M-H]-,332.0331,190.9,"2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propionic acid"
5061,AllCCS00711193,"8,9-DHET",CCCCCC=CCC=CCC(C(CC=CCCCC(=O)O)O)O,C20H34O4,[2M-H]-,675.4841,260.7,"8,9-DHET"
5062,AllCCS00711193,"8,9-DHET",CCCCCC=CCC=CCC(C(CC=CCCCC(=O)O)O)O,C20H34O4,[M+CH3COONa-H]-,419.2415,200.3,"8,9-DHET"
5063,AllCCS00711193,"8,9-DHET",CCCCCC=CCC=CCC(C(CC=CCCCC(=O)O)O)O,C20H34O4,[2M+Na-2H]-,697.466,263.8,"8,9-DHET"
5064,AllCCS00724628,12-KETE,CCCCCC=CCC(=O)C=CC=CCC=CCCCC(=O)O,C20H30O3,[M-H]-,317.2122,181.0,12-KETE
5065,AllCCS00724628,12-KETE,CCCCCC=CCC(=O)C=CC=CCC=CCCCC(=O)O,C20H30O3,[M+CH3COONa-H]-,399.2152,194.7,12-KETE
5066,AllCCS00732078,Carbetamide,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,C12H16N2O3,[M+Na]+,259.1054,166.3,Carbetamide
5067,AllCCS00732078,Carbetamide,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,C12H16N2O3,[M+Cl]-,271.0854,164.4,Carbetamide
5068,AllCCS00745892,8(R)-HETE,CCCCCC=CCC=CC=CC(CC=CCCCC(=O)O)O,C20H32O3,[2M-H]-,639.463,256.1,8(R)-HETE
5069,AllCCS00745892,8(R)-HETE,CCCCCC=CCC=CC=CC(CC=CCCCC(=O)O)O,C20H32O3,[M+CH3COONa-H]-,401.2309,197.5,8(R)-HETE
5070,AllCCS00745892,8(R)-HETE,CCCCCC=CCC=CC=CC(CC=CCCCC(=O)O)O,C20H32O3,[2M+Na-2H]-,661.4449,258.4,8(R)-HETE
5071,AllCCS00768229,Trenbolone,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,C18H22O2,[M+H]+,271.1693,163.3,Trenbolone
5072,AllCCS00788154,"2-[4-(3,6,7-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid",CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C,C26H43NO6,[M+Na]+,488.2983,211.8,"2-[4-(3,6,7-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid"
5073,AllCCS00788154,"2-[4-(3,6,7-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid",CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C,C26H43NO6,[M-H]-,464.3017,205.2,"2-[4-(3,6,7-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid"
5074,AllCCS00798421,Methomyl,CC(=NOC(=O)NC)SC,C5H10N2O2S,[M+Na]+,185.0356,141.9,Methomyl
5075,AllCCS00803525,12(13)-EpOME,CCCCCC1C(O1)CC=CCCCCCCCC(=O)O,C18H32O3,[2M+Na-2H]-,613.4449,249.5,12(13)-EpOME
5076,AllCCS00811852,"1,2,3,4,5-pentabromo-6-(2,3,4,5-tetrabromophenoxy)benzene",C1=C(C(=C(C(=C1Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br,C12HOBr9,[M-Br+O]-,808.3448,202.8,"1,2,3,4,5-pentabromo-6-(2,3,4,5-tetrabromophenoxy)benzene"
5077,AllCCS00850809,Ephedrine,CC(C(C1=CC=CC=C1)O)NC,C10H15NO,[M+H]+,166.1227,137.6,Ephedrine
5078,AllCCS00850809,Ephedrine,CC(C(C1=CC=CC=C1)O)NC,C10H15NO,[M-H2O+H]+,148.1121,133.2,Ephedrine
5079,AllCCS00865390,chrysen-6-ol,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)O,C18H12O,[M-H]-,243.0815,157.8,chrysen-6-ol
5080,AllCCS00866700,D-Glucosamine phosphate,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,C6H14NO8P,[M+H]+,260.053,155.3,D-Glucosamine phosphate
5081,AllCCS00866700,D-Glucosamine phosphate,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,C6H14NO8P,[M+Na]+,282.035,161.6,D-Glucosamine phosphate
5082,AllCCS00866700,D-Glucosamine phosphate,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,C6H14NO8P,[M-H]-,258.0384,150.5,D-Glucosamine phosphate
5083,AllCCS00867974,"11,12-DHET",CCCCCC=CCC(C(CC=CCC=CCCCC(=O)O)O)O,C20H34O4,[2M-H]-,675.4841,260.4,"11,12-DHET"
5084,AllCCS00867974,"11,12-DHET",CCCCCC=CCC(C(CC=CCC=CCCCC(=O)O)O)O,C20H34O4,[2M+Na-2H]-,697.466,262.2,"11,12-DHET"
5085,AllCCS00868355,"5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide",C1CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N,C15H14N2O,[M+H]+,239.1179,151.4,"5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide"
5086,AllCCS00869147,"2,4-dichloro-1-(4-chlorophenyl)benzene",C1=CC(=CC=C1C2=C(C=C(C=C2)Cl)Cl)Cl,C12H7Cl3,[M-Cl+O]-,236.9879,149.7,"2,4-dichloro-1-(4-chlorophenyl)benzene"
5087,AllCCS00869149,"1,3,5-trichloro-2-phenyl-benzene",C1=CC=C(C=C1)C2=C(C=C(C=C2Cl)Cl)Cl,C12H7Cl3,[M-Cl+O]-,236.9879,150.1,"1,3,5-trichloro-2-phenyl-benzene"
5088,AllCCS00880881,6-Keto-PGF1a,CCCCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O,C20H34O6,[M+Na]+,393.2248,204.2,6-Keto-PGF1a
5089,AllCCS00880881,6-Keto-PGF1a,CCCCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O,C20H34O6,[M-H]-,369.2282,196.7,6-Keto-PGF1a
5090,AllCCS00888096,Hyodeoxycholate,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C,C24H40O4,[M+Na]+,415.282,190.9,Hyodeoxycholate
5091,AllCCS00888096,Hyodeoxycholate,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C,C24H40O4,[M-H]-,391.2854,201.7,Hyodeoxycholate
5092,AllCCS00893002,Parbendazole,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C13H17N3O2,[M+H]+,248.1394,164.3,Parbendazole
5093,AllCCS00893002,Parbendazole,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C13H17N3O2,[M+Na]+,270.1214,175.7,Parbendazole
5094,AllCCS00894065,Dinoprost,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,C20H34O5,[M+Na]+,377.2299,200.5,Dinoprost
5095,AllCCS00894065,Dinoprost,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,C20H34O5,[2M-H]-,707.4739,262.4,Dinoprost
5096,AllCCS00894065,Dinoprost,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,C20H34O5,[M+CH3COONa-H]-,435.2364,202.4,Dinoprost
5097,AllCCS00894091,JWH-122,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)C,C25H25NO,[M+H]+,356.2009,194.8,JWH-122
5098,AllCCS00894561,Cimaterol,CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O,C12H17N3O,[M+H]+,220.1445,157.0,Cimaterol
5099,AllCCS00897636,Pravadoline,CC1=C(C2=CC=CC=C2N1CCN3CCOCC3)C(=O)C4=CC=C(C=C4)OC,C23H26N2O3,[M+H]+,379.2016,193.3,Pravadoline
5100,AllCCS00897636,Pravadoline,CC1=C(C2=CC=CC=C2N1CCN3CCOCC3)C(=O)C4=CC=C(C=C4)OC,C23H26N2O3,[M+Na]+,401.1836,194.7,Pravadoline
5101,AllCCS00899622,Ractopamine hydrochloride,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,C18H23NO3,[M+H]+,302.1751,169.7,Ractopamine hydrochloride
5102,AllCCS00899622,Ractopamine hydrochloride,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,C18H23NO3,[M-H]-,300.1605,168.3,Ractopamine hydrochloride
5103,AllCCS00900953,Climbazole,CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl,C15H17ClN2O2,[M+H]+,293.1052,173.2,Climbazole
5104,AllCCS00901291,Marbofloxacin,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F,C17H19FN4O4,[M+Na]+,385.1283,197.1,Marbofloxacin
5105,AllCCS00901455,Epoprostenol,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,C20H32O5,[M+H]+,353.2323,201.1,Epoprostenol
5106,AllCCS00901455,Epoprostenol,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,C20H32O5,[M+Na]+,375.2143,196.7,Epoprostenol
5107,AllCCS00901455,Epoprostenol,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,C20H32O5,[M-H]-,351.2177,192.6,Epoprostenol
5108,AllCCS00901549,"1,2,3-Benzotriazole",C1=CC2=NNN=C2C=C1,C6H5N3,[M+H]+,120.0556,122.1,"1,2,3-Benzotriazole"
5109,AllCCS00902036,Clorprenaline hydrochloride,CC(C)NCC(C1=CC=CC=C1Cl)O,C11H16ClNO,[M+H]+,214.0993,146.9,Clorprenaline hydrochloride
5110,AllCCS00902786,Mabuterol hydrochloride,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O,C13H18ClF3N2O,[M+H]+,311.1133,169.5,Mabuterol hydrochloride
5111,AllCCS00902851,"Imidazole-1-propanol, 2-methyl-5-nitro-, hydrochloride",CC1=NC=C(N1CCCO)[N+](=O)[O-],C7H11N3O3,[M+H]+,186.0873,138.6,"Imidazole-1-propanol, 2-methyl-5-nitro-, hydrochloride"
5112,AllCCS00902851,"Imidazole-1-propanol, 2-methyl-5-nitro-, hydrochloride",CC1=NC=C(N1CCCO)[N+](=O)[O-],C7H11N3O3,[M+Na]+,208.0693,152.9,"Imidazole-1-propanol, 2-methyl-5-nitro-, hydrochloride"
5113,AllCCS00903992,Propionylpromazine hydrochloride,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,C20H24N2OS,[M+H]+,341.1682,182.8,Propionylpromazine hydrochloride
5114,AllCCS00903992,Propionylpromazine hydrochloride,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,C20H24N2OS,[M+Na]+,363.1502,191.8,Propionylpromazine hydrochloride
5115,AllCCS00914678,5-Methyl-1H-benzotriazole,CC1=CC2=NNN=C2C=C1,C7H7N3,[M+H]+,134.0713,125.6,5-Methyl-1H-benzotriazole
5116,AllCCS00915875,Potassium perfluorododecane-1-sulfonate,C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12HF25O3S,[M-H]-,698.9174,203.7,Potassium perfluorododecane-1-sulfonate
5117,AllCCS00917006,JWH-251,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3C,C22H25NO,[M+H]+,320.2009,183.9,JWH-251
5118,AllCCS00917007,JWH-250,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3OC,C22H25NO2,[M+H]+,336.1958,187.6,JWH-250
5119,AllCCS00917007,JWH-250,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3OC,C22H25NO2,[M+Na]+,358.1778,200.2,JWH-250
5120,AllCCS00917008,JWH-203,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3Cl,C21H22ClNO,[M+H]+,340.1463,185.2,JWH-203
5121,AllCCS00917008,JWH-203,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3Cl,C21H22ClNO,[M+Na]+,362.1283,200.2,JWH-203
5122,AllCCS00920066,NBOMe-2C-I,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC,C18H22INO3,[M+H]+,428.0717,182.6,NBOMe-2C-I
5123,AllCCS00923066,"5-Methoxy-N-methyl,N-isopropyl tryptamine",CC(C)N(C)CCC1=CNC2=C1C=C(C=C2)OC,C15H22N2O,[M+H]+,247.1805,158.3,"5-Methoxy-N-methyl,N-isopropyl tryptamine"
5124,AllCCS00925285,"4-Methyl-1,2,3-benzotriazole",CC1=CC=CC2=NNN=C12,C7H7N3,[M+H]+,134.0713,125.1,"4-Methyl-1,2,3-benzotriazole"
5125,AllCCS00925382,Dinoprostone,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,C20H32O5,[2M-H]-,703.4426,258.2,Dinoprostone
5126,AllCCS00925382,Dinoprostone,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,C20H32O5,[M+CH3COONa-H]-,433.2207,198.4,Dinoprostone
5127,AllCCS00925382,Dinoprostone,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,C20H32O5,[2M+Na-2H]-,725.4246,260.2,Dinoprostone
5128,AllCCS00936444,"2,2',3,4,4'-Pentabromodiphenyl ether",C1=CC(=C(C=C1Br)Br)OC2=C(C(=C(C=C2)Br)Br)Br,C12H5Br5O,[M-Br+O]-,496.7028,177.0,"2,2',3,4,4'-Pentabromodiphenyl ether"
5129,AllCCS00937572,Perfluorohexanoic acid,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C6HF11O2,[M-CO2-H]-,268.9829,125.1,Perfluorohexanoic acid
5130,AllCCS00941313,Fluquinconazole,C1=CC2=C(C=C1F)C(=O)N(C(=N2)N3C=NC=N3)C4=C(C=C(C=C4)Cl)Cl,C16H8Cl2FN5O,[M+H]+,376.0163,181.0,Fluquinconazole
5131,AllCCS00941412,Tritosulfuron,COC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)C(F)(F)F,C13H9F6N5O4S,[M+H]+,446.0352,185.2,Tritosulfuron
5132,AllCCS00941412,Tritosulfuron,COC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)C(F)(F)F,C13H9F6N5O4S,[M+Na]+,468.0172,192.7,Tritosulfuron
5133,AllCCS00941755,Proquinazid,CCCN1C(=O)C2=C(C=CC(=C2)I)N=C1OCCC,C14H17IN2O2,[M+H]+,373.0408,169.3,Proquinazid
5134,AllCCS00941873,Metrafenone,CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC,C19H21BrO5,[M+H]+,409.0645,183.0,Metrafenone
5135,AllCCS00941873,Metrafenone,CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC,C19H21BrO5,[M+Na]+,431.0465,195.2,Metrafenone
5136,AllCCS00942634,Benthiavalicarb,CC(C)C(C(=O)NC(C)C1=NC2=C(S1)C=C(C=C2)F)NC(=O)O,C15H18FN3O3S,[M+H]+,340.1126,173.4,Benthiavalicarb
5137,AllCCS00943023,Bixafen,CN1C=C(C(=N1)C(F)F)C(=O)NC2=C(C=C(C=C2)F)C3=CC(=C(C=C3)Cl)Cl,C18H12Cl2F3N3O,[M+H]+,414.0383,183.9,Bixafen
5138,AllCCS00943023,Bixafen,CN1C=C(C(=N1)C(F)F)C(=O)NC2=C(C=C(C=C2)F)C3=CC(=C(C=C3)Cl)Cl,C18H12Cl2F3N3O,[M+Na]+,436.0203,190.3,Bixafen
5139,AllCCS00943023,Bixafen,CN1C=C(C(=N1)C(F)F)C(=O)NC2=C(C=C(C=C2)F)C3=CC(=C(C=C3)Cl)Cl,C18H12Cl2F3N3O,[M-H]-,412.0237,191.1,Bixafen
5140,AllCCS00943023,Bixafen,CN1C=C(C(=N1)C(F)F)C(=O)NC2=C(C=C(C=C2)F)C3=CC(=C(C=C3)Cl)Cl,C18H12Cl2F3N3O,[M+Cl]-,448.0003,197.7,Bixafen
5141,AllCCS00943430,Aclonifen,C1=CC=C(C=C1)OC2=C(C(=C(C=C2)[N+](=O)[O-])N)Cl,C12H9ClN2O3,[M+H]+,265.0375,156.8,Aclonifen
5142,AllCCS00943430,Aclonifen,C1=CC=C(C=C1)OC2=C(C(=C(C=C2)[N+](=O)[O-])N)Cl,C12H9ClN2O3,[M+Na]+,287.0195,179.6,Aclonifen
5143,AllCCS00943748,Isopyrazam,CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C,C20H23F2N3O,[M+H]+,360.1882,184.7,Isopyrazam
5144,AllCCS00943748,Isopyrazam,CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C,C20H23F2N3O,[M+Na]+,382.1702,194.6,Isopyrazam
5145,AllCCS00943748,Isopyrazam,CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C,C20H23F2N3O,[M-H]-,358.1736,194.4,Isopyrazam
5146,AllCCS00943748,Isopyrazam,CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C,C20H23F2N3O,[M+HCOO]-,404.1791,202.4,Isopyrazam
5147,AllCCS00943748,Isopyrazam,CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C,C20H23F2N3O,[M+Cl]-,394.1503,200.0,Isopyrazam
5148,AllCCS00945137,Perfluorobutanoic acid,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,C4HF7O2,[M-CO2-H]-,168.9893,110.8,Perfluorobutanoic acid
5149,AllCCS00946609,Haloxyfop-etotyl,CCOCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl,C19H19ClF3NO5,[M+H]+,434.0977,191.1,Haloxyfop-etotyl
5150,AllCCS00946609,Haloxyfop-etotyl,CCOCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl,C19H19ClF3NO5,[M+Na]+,456.0797,192.3,Haloxyfop-etotyl
5151,AllCCS00960386,Perfluorotetradecanoic acid,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C14HF27O2,[M-H]-,712.9472,209.2,Perfluorotetradecanoic acid
5152,AllCCS00960386,Perfluorotetradecanoic acid,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C14HF27O2,[M-CO2-H]-,668.9574,187.6,Perfluorotetradecanoic acid
5153,AllCCS00967330,Triphenylphosphine oxide,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3,C18H15OP,[M+H]+,279.0934,163.3,Triphenylphosphine oxide
5154,AllCCS00971817,Val-Tyr-Val,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)C)C(=O)O)N,C19H29N3O5,[M+H]+,380.218,193.0,Val-Tyr-Val
5155,AllCCS00971817,Val-Tyr-Val,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)C)C(=O)O)N,C19H29N3O5,[M-H]-,378.2034,194.5,Val-Tyr-Val
5156,AllCCS00985805,AC1L9VRU,CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)O,C20H32O3,[2M-H]-,639.463,257.4,AC1L9VRU
5157,AllCCS00985805,AC1L9VRU,CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)O,C20H32O3,[M+CH3COONa-H]-,401.2309,198.9,AC1L9VRU
5158,AllCCS00985805,AC1L9VRU,CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)O,C20H32O3,[2M+Na-2H]-,661.4449,259.7,AC1L9VRU
5159,AllCCS00986882,Perfluoropentanoic acid,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C5HF9O2,[M-CO2-H]-,218.9861,117.4,Perfluoropentanoic acid
5160,AllCCS01031227,Bromoclenbuterol,CC(C)(C)NCC(C1=CC(=C(C(=C1)Br)N)Cl)O,C12H18BrClN2O,[M+H]+,321.0364,165.5,Bromoclenbuterol
5161,AllCCS01032143,6:2 Fluorotelomer sulfonic acid,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C8H5F13O3S,[M-H]-,426.9679,168.1,6:2 Fluorotelomer sulfonic acid
5162,AllCCS01036779,"Glycine, N,N-dimethyl-, ethyl ester",CCOC(=O)CN(C)C,C6H13NO2,[M+H]+,132.1019,127.5,"Glycine, N,N-dimethyl-, ethyl ester"
5163,AllCCS01037380,Perfluoroheptanoic acid,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C7HF13O2,[M-CO2-H]-,318.9797,132.4,Perfluoroheptanoic acid
5164,AllCCS01043968,2-Amino-5-[2-(tert-butylamino)-1-hydroxyethyl]benzonitrile,CC(C)(C)NCC(C1=CC(=C(C=C1)N)C#N)O,C13H19N3O,[M+H]+,234.1601,162.8,2-Amino-5-[2-(tert-butylamino)-1-hydroxyethyl]benzonitrile
5165,AllCCS01046065,Bio1_001037,CCCCCC(C=CC=CCC=CCCCCCCC(=O)O)O,C20H34O3,[M+CH3COONa-H]-,403.2465,200.9,Bio1_001037
